Customer_ID,Age,Employment_Type,Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Default_Status
5230,39,Salaried,193027,26030,27,15.758518656333,394,1
5231,49,Self Employed,69659,74124,20,18.900250581148484,536,0
5232,63,Self Employed,198984,255676,59,11.067590190149671,509,0
5233,46,Salaried,198380,110384,42,19.783424037443147,585,1
5234,54,Self Employed,141640,233684,22,14.658055795363357,359,1
5235,23,Self Employed,188041,91044,32,15.82749463429487,772,1
5236,66,Unemployed,197199,116737,35,18.981415416347577,308,0
5237,26,Self Employed,82455,101155,19,10.557009930091217,751,0
5238,24,Self Employed,122799,238813,14,17.33967098162622,701,1
5239,65,Salaried,169789,79854,19,16.367981927648607,477,1
5240,32,Unemployed,89874,207246,35,11.2758581726248,495,0
5241,25,Unemployed,150768,342292,57,16.70576854294445,477,1
5242,58,Unemployed,51981,452429,58,15.500406976447527,376,0
5243,68,Self Employed,185406,187921,38,18.84982812686166,701,1
5244,46,Unemployed,162563,59146,34,17.54604507248496,569,0
5245,30,Unemployed,53131,393157,46,16.572768798113813,542,1
5246,40,Unemployed,77977,214554,14,19.106650183959403,470,0
5247,28,Salaried,116489,273896,32,14.27172646166915,338,0
5248,32,Self Employed,76894,471549,50,10.681224897178476,600,0
5249,24,Unemployed,148452,257961,20,11.114339504203471,313,1
5250,38,Salaried,148537,122846,44,10.085158808770746,427,1
5251,37,Unemployed,148263,79940,39,15.187432329512657,409,1
5252,64,Self Employed,43136,264064,57,14.166677037688661,706,0
5253,52,Unemployed,118315,193651,52,14.580025764908463,519,0
5254,25,Self Employed,122477,97921,29,15.050834717661465,371,1
5255,24,Self Employed,40470,245610,46,15.521923372262465,696,1
5256,42,Self Employed,167503,129271,15,19.69610839750873,324,0
5257,48,Self Employed,191936,447817,19,13.022745602622003,463,0
5258,50,Self Employed,174647,14788,44,16.932082807837688,746,0
5259,66,Self Employed,196749,396893,47,14.669953836147801,514,1
5260,26,Unemployed,199393,10701,12,19.967637578994516,485,0
5261,59,Unemployed,126570,52427,47,11.630919011805263,451,1
5262,54,Unemployed,83046,132704,60,18.36519212694715,667,1
5263,27,Self Employed,166930,423545,18,17.113553508839942,797,1
5264,34,Self Employed,132079,198719,23,11.483744164975542,754,1
5265,32,Self Employed,191804,424584,58,15.80254033070404,489,1
5266,63,Self Employed,167593,342331,25,19.19193200542273,652,1
5267,43,Unemployed,107917,42454,44,14.424834018346804,509,1
5268,62,Salaried,194447,343351,21,14.692404114733293,813,0
5269,21,Salaried,80914,282432,49,13.575340559078418,337,0
5270,38,Salaried,186117,425448,27,14.828160579497414,397,0
5271,43,Salaried,124071,80922,31,12.954651919641377,590,0
5272,68,Salaried,50133,418455,56,19.704310902286956,354,0
5273,28,Self Employed,93098,113978,41,11.926578195125531,360,1
5274,62,Unemployed,171321,366697,33,19.428394226067077,826,0
5275,43,Self Employed,96786,266745,17,16.389040825226722,338,0
5276,59,Unemployed,133217,490389,16,15.642521344579016,421,1
5277,25,Salaried,198813,391537,55,19.782049554592017,761,1
5278,60,Self Employed,119398,48994,37,12.567348835980251,687,0
5279,60,Unemployed,137099,332277,17,13.428665846480893,768,0
5280,50,Self Employed,48067,299227,41,10.92781263514108,816,1
5281,25,Unemployed,193579,379121,16,15.498259863776948,618,0
5282,27,Salaried,36482,424440,58,19.406874303366877,412,1
5283,42,Salaried,62418,143272,24,14.363626335274802,619,0
5284,62,Unemployed,110217,67785,16,17.258732981093694,654,0
5285,67,Self Employed,86502,77425,36,18.30890137448,596,0
5286,52,Salaried,77690,389911,34,10.819547253112754,393,0
5287,26,Unemployed,51412,371358,43,13.367578575615868,482,0
5288,47,Self Employed,131113,118709,42,12.092154695464071,565,1
5289,33,Unemployed,145735,84310,60,13.297442216712433,348,0
5290,40,Salaried,33596,82832,29,15.319139659607739,506,0
5291,28,Self Employed,117115,320711,35,12.624382313718538,596,1
5292,38,Unemployed,136483,489811,25,18.557002015986832,762,0
5293,64,Salaried,158259,189388,25,12.797032458505209,431,0
5294,60,Unemployed,197241,316280,23,15.37383173835158,436,0
5295,56,Unemployed,32931,296885,35,13.638321405579724,400,1
5296,59,Salaried,49254,319805,59,16.87679515147868,569,0
5297,60,Salaried,89807,257210,26,12.194006946453214,624,1
5298,64,Self Employed,29178,420664,27,15.357184465392265,773,0
5299,55,Self Employed,155966,420171,22,15.050940014943496,323,0
5300,57,Self Employed,193577,430033,45,17.474720696054693,724,1
5301,36,Self Employed,141275,497347,18,17.292404328690907,626,1
5302,40,Salaried,51962,38237,56,12.353277512087494,300,0
5303,34,Salaried,183019,367343,19,12.636425757479959,520,0
5304,51,Unemployed,67316,198570,18,16.10787002621288,509,1
5305,67,Salaried,173952,373315,40,18.78163494813641,625,1
5306,43,Self Employed,192481,187666,38,13.217172383084542,812,1
5307,52,Unemployed,71307,112504,35,12.227579352920241,453,1
5308,24,Salaried,61312,25287,53,11.681275025592706,722,1
5309,29,Self Employed,114736,168330,23,19.51256707674115,727,1
5310,48,Self Employed,186496,151954,18,16.49925371769272,571,1
5311,23,Salaried,178935,258997,46,15.877401602494551,839,1
5312,41,Self Employed,171150,211046,60,13.31983133098865,575,0
5313,43,Unemployed,153048,43281,14,10.287763729021078,533,0
5314,52,Self Employed,93601,336709,29,19.39986447299228,569,0
5315,41,Unemployed,131558,434324,38,14.815082349652062,660,0
5316,48,Salaried,103473,242228,59,18.78250715039693,808,1
5317,28,Salaried,185959,349206,16,12.464189175897918,424,1
5318,52,Unemployed,170822,169528,29,19.67413457742596,486,0
5319,59,Unemployed,175979,203480,51,18.98462306801285,328,0
5320,33,Self Employed,22202,45578,60,15.26801690661835,387,0
5321,39,Self Employed,77109,425755,59,16.05495025752099,585,1
5322,45,Unemployed,171370,311607,57,13.268172712284318,700,1
5323,41,Salaried,53773,459441,17,10.740632509133574,335,0
5324,47,Salaried,129265,200063,37,13.677750139401532,682,1
5325,52,Self Employed,185232,155926,17,12.875305340537722,840,0
5326,46,Self Employed,38126,466747,52,19.18174003409308,723,1
5327,66,Salaried,195789,478566,25,13.319482293171038,348,1
5328,40,Unemployed,40633,300687,28,10.194795777817173,822,0
5329,56,Unemployed,92581,389799,21,19.355476923815303,780,1
5330,21,Self Employed,130078,492596,51,16.036185400213686,331,1
5331,57,Unemployed,57002,384206,58,16.79459124526454,401,0
5332,67,Salaried,87085,354626,30,14.90502202226729,620,0
5333,45,Salaried,108052,225687,47,15.4631373530883,385,0
5334,51,Unemployed,55581,419963,32,10.600883809816482,576,1
5335,23,Unemployed,142354,128538,53,10.262341411147744,388,0
5336,61,Salaried,98392,151872,33,11.052098369640555,751,1
5337,40,Self Employed,70446,207693,18,13.40570212633282,330,1
5338,39,Salaried,185385,196780,44,14.260682480011114,397,1
5339,54,Salaried,109703,42697,59,19.040284973607285,750,1
5340,50,Self Employed,42301,278029,32,19.59329214852868,797,0
5341,26,Salaried,146110,310763,41,15.353442582797088,544,1
5342,44,Self Employed,78645,16493,30,10.888483778242497,431,0
5343,42,Unemployed,51926,471893,54,15.491585774943655,732,0
5344,69,Unemployed,68114,262945,49,17.196215954475683,551,1
5345,39,Salaried,107131,47973,42,15.310004790007522,728,1
5346,57,Unemployed,40466,340978,17,13.608053919618992,351,0
5347,45,Salaried,109522,355232,47,18.74743364796923,363,0
5348,59,Salaried,104173,463510,38,12.456985225575353,468,1
5349,24,Salaried,121687,233302,53,11.839800496127044,519,1
5350,60,Unemployed,26588,101089,34,16.00614930531455,830,0
5351,43,Salaried,171159,249763,45,11.969404697133667,501,1
5352,32,Unemployed,117599,403298,34,14.183577965545503,497,1
5353,59,Unemployed,159488,264395,54,14.715731055382406,642,1
5354,47,Self Employed,126473,351015,25,14.757536719965838,688,1
5355,55,Self Employed,87694,378473,57,15.387260871028392,714,1
5356,67,Self Employed,156698,351455,42,15.274940387339434,828,1
5357,61,Salaried,46786,428043,41,14.130307008271107,514,1
5358,44,Self Employed,45791,366746,34,14.158035258757256,832,1
5359,53,Self Employed,36048,54043,19,16.86081022897153,748,0
5360,66,Salaried,60075,446778,55,18.45634684209847,574,0
5361,37,Self Employed,82459,232435,25,15.39034142123008,716,1
5362,50,Salaried,86523,240706,15,16.847647545025684,651,0
5363,45,Unemployed,102852,15500,36,15.457962060709399,653,0
5364,33,Salaried,36344,130395,26,13.96083403338169,623,0
5365,41,Self Employed,114544,52971,21,10.919166014249365,411,0
5366,45,Salaried,155549,100791,16,12.342759960675485,734,1
5367,34,Unemployed,121904,27979,47,14.57938135063834,331,1
5368,62,Salaried,177759,271116,37,11.35308585375851,803,1
5369,51,Salaried,100283,323641,29,14.409141126349134,801,0
5370,54,Self Employed,100309,149880,45,19.133596799967425,611,1
5371,51,Salaried,187843,21081,24,14.39459534113399,448,1
5372,40,Salaried,80518,476405,45,15.643102201325,350,1
5373,47,Self Employed,156876,341186,27,14.994798860450606,824,1
5374,49,Self Employed,54205,17669,54,10.22301124005622,533,1
5375,33,Unemployed,194225,496911,54,12.787604441483353,833,1
5376,25,Unemployed,170635,26279,12,16.538101473909826,604,0
5377,65,Self Employed,103673,150329,38,13.58822754539294,468,1
5378,24,Salaried,183755,13812,60,13.447340619987779,533,1
5379,31,Unemployed,141272,207673,42,15.039999217503492,590,0
5380,57,Self Employed,122056,477599,40,18.98466965417262,692,0
5381,63,Self Employed,43587,189442,23,13.680572380544799,820,0
5382,59,Unemployed,148313,495548,37,10.592577829699726,748,0
5383,63,Salaried,46501,278154,44,17.40916001690892,728,0
5384,27,Salaried,82988,139392,12,15.812968266427742,837,0
5385,65,Self Employed,51732,492480,59,16.29626676435041,773,0
5386,50,Self Employed,88297,476019,60,14.323575229577852,447,1
5387,44,Unemployed,101068,480959,47,15.69508335140196,699,1
5388,21,Self Employed,147690,472807,40,12.600384787978534,725,0
5389,44,Self Employed,173833,375167,14,17.486633421988902,319,1
5390,21,Unemployed,178065,359967,24,15.387576206967811,302,1
5391,37,Salaried,188269,398867,19,17.23192144371561,605,1
5392,28,Unemployed,132394,220574,39,18.429769141773903,582,1
5393,26,Salaried,91662,102648,15,18.785643608085955,394,1
5394,44,Salaried,114539,380004,17,15.991588833418149,610,1
5395,66,Salaried,93886,196546,60,12.203157136183975,675,0
5396,27,Unemployed,90825,188863,56,19.657001262469688,522,0
5397,65,Self Employed,140448,133187,54,12.351158035266003,402,0
5398,50,Self Employed,126995,432728,40,15.046548011878446,685,1
5399,39,Self Employed,101036,221076,13,19.16696965176716,499,1
5400,26,Salaried,150500,353450,24,19.978167735230123,745,0
5401,36,Salaried,133438,266852,57,16.040409220677944,513,0
5402,52,Unemployed,58969,68784,36,11.84869934657917,678,1
5403,62,Unemployed,170841,45452,58,19.84005116866286,444,1
5404,51,Unemployed,175277,350984,33,16.744459774319978,359,0
5405,51,Salaried,24202,84141,49,18.693784520104245,413,1
5406,21,Salaried,160866,12781,51,18.87506137474951,415,1
5407,48,Salaried,158076,332654,21,19.806549596370868,826,0
5408,61,Unemployed,110954,136722,42,10.301031672951105,302,0
5409,50,Salaried,85995,91077,12,15.037439092299778,686,1
5410,41,Self Employed,69309,381080,28,10.986531382009769,527,0
5411,32,Salaried,120338,405305,43,17.558310194441233,477,1
5412,27,Unemployed,29435,159811,51,13.061388158763624,637,1
5413,41,Unemployed,161023,360108,38,19.999931249653237,549,0
5414,23,Unemployed,33142,373257,26,12.834613654815094,731,0
5415,32,Salaried,147596,147623,29,10.49986381246227,834,1
5416,43,Salaried,42072,486649,12,13.021774705997267,607,1
5417,52,Salaried,66147,379623,28,12.460127981568641,372,1
5418,35,Self Employed,107638,59492,23,11.717025766569689,634,1
5419,58,Unemployed,64919,267396,17,18.37813414425353,583,1
5420,21,Unemployed,170819,194932,35,17.219568444461796,319,0
5421,49,Self Employed,41570,448918,17,16.970633447047156,667,0
5422,31,Unemployed,40807,360957,41,11.21318415614582,713,1
5423,57,Salaried,131754,192433,43,16.024590254401424,674,1
5424,66,Unemployed,135485,460987,15,17.861572062184376,756,0
5425,54,Self Employed,48169,270942,19,19.190441208061518,500,1
5426,65,Self Employed,194067,329783,49,12.4288356202937,350,0
5427,64,Salaried,159930,151323,40,11.156064744206354,803,0
5428,35,Salaried,118238,325399,12,12.209684050398923,778,0
5429,26,Self Employed,32586,183403,28,11.991431633641284,415,0
5430,48,Self Employed,99576,117912,33,10.902412007463935,453,0
5431,43,Self Employed,77331,82729,30,11.875463392288367,318,0
5432,31,Self Employed,99058,405813,22,19.41675818563882,482,0
5433,64,Salaried,82019,279425,20,19.66362763508092,358,1
5434,40,Salaried,103468,325245,44,18.377533191793322,365,0
5435,38,Salaried,173272,152074,46,16.04528713586037,493,1
5436,30,Salaried,162621,427246,45,16.963971196665987,676,1
5437,41,Self Employed,59958,334071,15,19.985641106524582,548,0
5438,61,Unemployed,72509,415380,28,11.893695873787234,391,0
5439,32,Salaried,190346,77061,17,10.562074659122633,624,0
5440,63,Salaried,185994,444067,15,15.623605739157652,805,0
5441,65,Salaried,111275,238611,22,14.122126220937878,845,1
5442,36,Unemployed,57177,35606,39,16.978772780322046,591,0
5443,61,Salaried,195850,351171,23,18.561638995924323,502,1
5444,66,Unemployed,180822,150561,54,19.438688659327642,728,1
5445,26,Unemployed,111802,339171,20,15.69189877419814,369,1
5446,57,Salaried,58055,316957,36,14.310056806802608,612,0
5447,61,Salaried,184321,122866,51,11.568974889858731,505,1
5448,42,Self Employed,167318,164367,35,11.786572275142873,690,1
5449,65,Salaried,41330,57502,28,16.605961931966725,840,1
5450,54,Self Employed,132172,113658,42,18.593003578223485,578,0
5451,52,Unemployed,74264,136904,31,12.504140530464156,828,0
5452,45,Unemployed,73332,452472,21,14.966081067720285,538,1
5453,66,Self Employed,130198,138941,60,10.487912258134022,802,0
5454,40,Unemployed,84372,248257,37,10.571315097893873,519,1
5455,66,Unemployed,174346,172352,24,16.910933766370075,707,0
5456,55,Self Employed,109241,193405,47,14.162998435700572,645,1
5457,66,Salaried,189459,44454,44,10.821654909812157,524,0
5458,28,Self Employed,105563,259068,21,15.635538177428293,776,1
5459,54,Self Employed,79730,13378,58,15.003470969622233,495,0
5460,51,Self Employed,50662,108886,28,12.154912704488744,561,0
5461,36,Salaried,131309,132322,28,14.464612273876506,474,1
5462,63,Unemployed,113016,301353,50,15.664666899474362,756,1
5463,36,Salaried,121799,23820,58,16.199830196763244,438,1
5464,40,Salaried,111160,236754,15,18.714853751180655,328,1
5465,64,Self Employed,179504,59775,23,11.81352205074193,331,0
5466,25,Salaried,190560,100104,39,11.393073270760762,802,1
5467,21,Unemployed,102460,377536,29,15.457307534866064,335,0
5468,54,Self Employed,183859,274759,13,16.32062666070553,802,1
5469,49,Salaried,196710,65575,14,15.020083425865025,478,1
5470,48,Salaried,79237,11448,18,10.228320570227233,648,1
5471,52,Unemployed,32009,222649,55,18.10657225404007,745,1
5472,27,Unemployed,85290,317649,22,10.790325429166046,390,0
5473,41,Self Employed,189531,394746,38,10.018912779847467,557,1
5474,51,Unemployed,97826,22463,58,11.18333021836108,475,1
5475,37,Unemployed,59757,316760,26,10.09999048835029,369,0
5476,51,Self Employed,199796,320922,44,15.744726255147263,695,1
5477,36,Self Employed,45166,53857,15,17.5413144438882,412,0
5478,67,Self Employed,41758,371288,48,12.031689347660208,575,1
5479,40,Self Employed,24700,285689,23,18.311439020484347,555,0
5480,32,Salaried,86774,386142,44,17.693003858872384,324,1
5481,59,Salaried,73648,242494,54,12.32719464026368,666,0
5482,49,Salaried,154492,11293,41,12.387829143116168,402,1
5483,32,Salaried,28817,427066,31,15.096424077482789,676,1
5484,42,Unemployed,118605,173768,57,14.259489740896598,520,1
5485,27,Salaried,50257,206942,43,13.365630142735698,755,0
5486,64,Self Employed,170761,52405,21,17.381461449068926,390,0
5487,46,Salaried,37936,56302,14,13.970678806374893,563,0
5488,35,Self Employed,187922,188367,47,12.222310373214462,303,0
5489,46,Salaried,41913,385217,12,15.041982962926124,576,1
5490,40,Self Employed,67094,495418,42,16.707564262440215,578,0
5491,29,Self Employed,135966,462570,37,15.590138725016349,511,1
5492,59,Self Employed,62481,421556,48,11.944960363724022,710,0
5493,35,Salaried,29500,282752,21,17.83379657223623,603,1
5494,47,Salaried,126501,333579,56,18.551505405085635,737,1
5495,56,Self Employed,59343,349997,31,11.5198207485336,557,0
5496,23,Self Employed,110713,426666,15,17.806912800066314,759,0
5497,52,Self Employed,133996,381968,15,15.182299929555972,563,1
5498,24,Self Employed,98751,268484,36,15.509350041983378,406,1
5499,49,Self Employed,98650,81272,40,15.236619237357274,447,0
5500,44,Unemployed,184854,456429,40,10.58948760212402,554,0
5501,45,Unemployed,70993,267574,15,18.301920928605217,813,1
5502,60,Self Employed,47017,258723,40,18.95251557187919,450,0
5503,67,Unemployed,139717,239463,38,10.497133029481622,646,1
5504,64,Self Employed,178552,451191,19,18.04838147856568,413,1
5505,54,Self Employed,20484,146200,58,13.48033577832216,496,0
5506,46,Self Employed,173514,237396,48,11.429048272258333,846,0
5507,65,Salaried,141208,306159,18,12.355164650088497,527,0
5508,49,Salaried,191741,314069,48,15.119228506073377,654,1
5509,23,Self Employed,35520,13627,51,16.600366010426903,320,0
5510,69,Salaried,72645,319646,24,19.977690499121756,847,1
5511,29,Unemployed,132314,365931,55,12.993754992017113,432,1
5512,32,Unemployed,196447,150497,28,18.299134142264762,630,1
5513,48,Unemployed,28731,12243,49,15.476074033676593,551,1
5514,43,Unemployed,118587,142249,13,15.041769524631087,344,0
5515,35,Unemployed,53491,108600,32,12.421081847175653,363,0
5516,66,Salaried,163620,389902,20,10.715642683754808,774,1
5517,25,Salaried,98985,192498,13,10.243278461505621,399,0
5518,44,Unemployed,36616,431294,57,12.645813752431135,385,0
5519,38,Salaried,169088,401158,54,15.667324952786181,456,1
5520,51,Unemployed,35914,36989,37,18.160424196032118,610,0
